=================================================================
  Pythagorean Quadruples + Magic Square Solver (v3, exhaustive)
  d_max=10000,  min_triples=1
=================================================================

Distinct d values : 9963
Total triples     : 5595355

Running exhaustive search...
-----------------------------------------------------------------
  [979/9963] d=1006  (63 triples)... score=6/8
  [980/9963] d=1007  (138 triples)... score=6/8
  [981/9963] d=1008  (18 triples)... score=6/8
  [982/9963] d=1009  (125 triples)... score=6/8
  [983/9963] d=1010  (61 triples)... score=6/8
  [984/9963] d=1011  (208 triples)... score=6/8
  [985/9963] d=1012  (40 triples)... score=6/8
  [986/9963] d=1013  (126 triples)... score=6/8
  [987/9963] d=1014  (104 triples)... score=7/8
  [988/9963] d=1015  (161 triples)... score=6/8
  [989/9963] d=1016  (16 triples)... score=6/8
  [990/9963] d=1017  (236 triples)... score=6/8
  [991/9963] d=1018  (63 triples)... score=6/8
  [992/9963] d=1019  (127 triples)... score=6/8
  [993/9963] d=1020  (49 triples)... score=6/8
  [994/9963] d=1021  (127 triples)... score=6/8
  [995/9963] d=1022  (81 triples)... score=6/8
  [996/9963] d=1023  (266 triples)... score=6/8
  [997/9963] d=1025  (124 triples)... score=6/8
  [998/9963] d=1026  (134 triples)... score=6/8
  [999/9963] d=1027  (131 triples)... score=6/8
  [1000/9963] d=1028  (31 triples)... score=6/8
  [1001/9963] d=1029  (285 triples)... score=7/8
  [1002/9963] d=1030  (65 triples)... score=6/8
  [1003/9963] d=1031  (129 triples)... score=6/8
  [1004/9963] d=1032  (26 triples)... score=6/8
  [1005/9963] d=1033  (128 triples)... score=6/8
  [1006/9963] d=1034  (79 triples)... score=6/8
  [1007/9963] d=1035  (264 triples)... score=6/8
  [1008/9963] d=1036  (41 triples)... score=6/8
  [1009/9963] d=1037  (127 triples)... score=6/8
  [1010/9963] d=1038  (107 triples)... score=6/8
  [1011/9963] d=1039  (130 triples)... score=6/8
  [1012/9963] d=1040  (6 triples)... score=4/8
  [1013/9963] d=1041  (216 triples)... score=6/8
  [1014/9963] d=1042  (64 triples)... score=6/8
  [1015/9963] d=1043  (167 triples)... score=6/8
  [1016/9963] d=1044  (60 triples)... score=6/8
  [1017/9963] d=1045  (168 triples)... score=6/8
  [1018/9963] d=1046  (65 triples)... score=6/8
  [1019/9963] d=1047  (217 triples)... score=6/8
  [1020/9963] d=1048  (16 triples)... score=6/8
  [1021/9963] d=1049  (130 triples)... score=6/8
  [1022/9963] d=1050  (139 triples)... score=6/8
  [1023/9963] d=1051  (131 triples)... score=6/8
  [1024/9963] d=1052  (33 triples)... score=6/8
  [1025/9963] d=1053  (259 triples)... score=6/8
  [1026/9963] d=1054  (69 triples)... score=6/8
  [1027/9963] d=1055  (132 triples)... score=6/8
  [1028/9963] d=1056  (6 triples)... score=3/8
  [1029/9963] d=1057  (172 triples)... score=6/8
  [1030/9963] d=1058  (72 triples)... score=6/8
  [1031/9963] d=1059  (218 triples)... score=6/8
  [1032/9963] d=1060  (31 triples)... score=6/8
  [1033/9963] d=1061  (132 triples)... score=6/8
  [1034/9963] d=1062  (126 triples)... score=6/8
  [1035/9963] d=1063  (133 triples)... score=6/8
  [1036/9963] d=1064  (23 triples)... score=6/8
  [1037/9963] d=1065  (227 triples)... score=6/8
  [1038/9963] d=1066  (64 triples)... score=6/8
  [1039/9963] d=1067  (155 triples)... score=6/8
  [1040/9963] d=1068  (53 triples)... score=6/8
  [1041/9963] d=1069  (133 triples)... score=6/8
  [1042/9963] d=1070  (67 triples)... score=6/8
  [1043/9963] d=1071  (321 triples)... score=6/8
  [1044/9963] d=1072  (8 triples)... score=4/8
  [1045/9963] d=1073  (132 triples)... score=6/8
  [1046/9963] d=1074  (111 triples)... score=6/8
  [1047/9963] d=1075  (139 triples)... score=6/8
  [1048/9963] d=1076  (33 triples)... score=6/8
  [1049/9963] d=1077  (225 triples)... score=6/8
  [1050/9963] d=1078  (105 triples)... score=6/8
  [1051/9963] d=1079  (137 triples)... score=6/8
  [1052/9963] d=1080  (31 triples)... score=6/8
  [1053/9963] d=1081  (153 triples)... score=6/8
  [1054/9963] d=1082  (67 triples)... score=6/8
  [1055/9963] d=1083  (247 triples)... score=7/8
  [1056/9963] d=1084  (34 triples)... score=6/8
  [1057/9963] d=1085  (185 triples)... score=6/8
  [1058/9963] d=1086  (112 triples)... score=6/8
  [1059/9963] d=1087  (136 triples)... score=6/8
  [1060/9963] d=1088  (1 triples)... score=1/8
  [1061/9963] d=1089  (302 triples)... score=6/8
  [1062/9963] d=1090  (66 triples)... score=6/8
  [1063/9963] d=1091  (136 triples)... score=6/8
  [1064/9963] d=1092  (72 triples)... score=6/8
  [1065/9963] d=1093  (136 triples)... score=6/8
  [1066/9963] d=1094  (68 triples)... score=6/8
  [1067/9963] d=1095  (224 triples)... score=6/8
  [1068/9963] d=1096  (16 triples)... score=6/8
  [1069/9963] d=1097  (136 triples)... score=6/8
  [1070/9963] d=1098  (128 triples)... score=6/8
  [1071/9963] d=1099  (176 triples)... score=6/8
  [1072/9963] d=1100  (39 triples)... score=6/8
  [1073/9963] d=1101  (230 triples)... score=6/8
  [1074/9963] d=1102  (75 triples)... score=6/8
  [1075/9963] d=1103  (138 triples)... score=6/8
  [1076/9963] d=1104  (15 triples)... score=5/8
  [1077/9963] d=1105  (131 triples)... score=6/8
  [1078/9963] d=1106  (91 triples)... score=6/8
  [1079/9963] d=1107  (266 triples)... score=6/8
  [1080/9963] d=1108  (34 triples)... score=6/8
  [1081/9963] d=1109  (138 triples)... score=6/8
  [1082/9963] d=1110  (113 triples)... score=6/8
  [1083/9963] d=1111  (163 triples)... score=6/8
  [1084/9963] d=1112  (17 triples)... score=6/8
  [1085/9963] d=1113  (297 triples)... score=6/8
  [1086/9963] d=1114  (69 triples)... score=6/8
  [1087/9963] d=1115  (140 triples)... score=6/8
  [1088/9963] d=1116  (69 triples)... score=6/8
  [1089/9963] d=1117  (139 triples)... score=6/8
  [1090/9963] d=1118  (72 triples)... score=6/8
  [1091/9963] d=1119  (232 triples)... score=6/8
  [1092/9963] d=1120  (5 triples)... score=4/8
  [1093/9963] d=1121  (158 triples)... score=6/8
  [1094/9963] d=1122  (131 triples)... score=6/8
  [1095/9963] d=1123  (140 triples)... score=6/8
  [1096/9963] d=1124  (34 triples)... score=6/8
  [1097/9963] d=1125  (263 triples)... score=6/8
  [1098/9963] d=1126  (70 triples)... score=6/8
  [1099/9963] d=1127  (203 triples)... score=6/8
  [1100/9963] d=1128  (30 triples)... score=6/8
  [1101/9963] d=1129  (140 triples)... score=6/8
  [1102/9963] d=1130  (68 triples)... score=6/8
  [1103/9963] d=1131  (233 triples)... score=6/8
  [1104/9963] d=1132  (35 triples)... score=6/8
  [1105/9963] d=1133  (170 triples)... score=6/8
  [1106/9963] d=1134  (179 triples)... score=6/8
  [1107/9963] d=1135  (142 triples)... score=6/8
  [1108/9963] d=1136  (9 triples)... score=6/8
  [1109/9963] d=1137  (236 triples)... score=6/8
  [1110/9963] d=1138  (70 triples)... score=6/8
  [1111/9963] d=1139  (144 triples)... score=6/8
  [1112/9963] d=1140  (63 triples)... score=6/8
  [1113/9963] d=1141  (185 triples)... score=6/8
  [1114/9963] d=1142  (71 triples)... score=6/8
  [1115/9963] d=1143  (273 triples)... score=6/8
  [1116/9963] d=1144  (20 triples)... score=6/8
  [1117/9963] d=1145  (141 triples)... score=6/8
  [1118/9963] d=1146  (120 triples)... score=6/8
  [1119/9963] d=1147  (152 triples)... score=6/8
  [1120/9963] d=1148  (45 triples)... score=6/8
  [1121/9963] d=1149  (240 triples)... score=6/8
  [1122/9963] d=1150  (77 triples)... score=6/8
  [1123/9963] d=1151  (144 triples)... score=6/8
  [1124/9963] d=1152  (1 triples)... score=1/8
  [1125/9963] d=1153  (143 triples)... score=6/8
  [1126/9963] d=1154  (71 triples)... score=6/8
  [1127/9963] d=1155  (363 triples)... score=6/8
  [1128/9963] d=1156  (34 triples)... score=6/8
  [1129/9963] d=1157  (142 triples)... score=6/8
  [1130/9963] d=1158  (118 triples)... score=6/8
  [1131/9963] d=1159  (159 triples)... score=6/8
  [1132/9963] d=1160  (16 triples)... score=5/8
  [1133/9963] d=1161  (293 triples)... score=6/8
  [1134/9963] d=1162  (95 triples)... score=6/8
  [1135/9963] d=1163  (145 triples)... score=6/8
  [1136/9963] d=1164  (58 triples)... score=6/8
  [1137/9963] d=1165  (143 triples)... score=6/8
  [1138/9963] d=1166  (85 triples)... score=6/8
  [1139/9963] d=1167  (242 triples)... score=6/8
  [1140/9963] d=1168  (8 triples)... score=4/8
  [1141/9963] d=1169  (190 triples)... score=6/8
  [1142/9963] d=1170  (135 triples)... score=6/8
  [1143/9963] d=1171  (146 triples)... score=6/8
  [1144/9963] d=1172  (36 triples)... score=6/8
  [1145/9963] d=1173  (263 triples)... score=6/8
  [1146/9963] d=1174  (73 triples)... score=6/8
  [1147/9963] d=1175  (152 triples)... score=6/8
  [1148/9963] d=1176  (40 triples)... score=7/8
  [1149/9963] d=1177  (175 triples)... score=6/8
  [1150/9963] d=1178  (86 triples)... score=6/8
  [1151/9963] d=1179  (279 triples)... score=6/8
  [1152/9963] d=1180  (37 triples)... score=6/8
  [1153/9963] d=1181  (147 triples)... score=6/8
  [1154/9963] d=1182  (122 triples)... score=6/8
  [1155/9963] d=1183  (189 triples)... score=6/8
  [1156/9963] d=1184  (4 triples)... score=3/8
  [1157/9963] d=1185  (252 triples)... score=6/8
  [1158/9963] d=1186  (73 triples)... score=6/8
  [1159/9963] d=1187  (148 triples)... score=6/8
  [1160/9963] d=1188  (81 triples)... score=6/8
  [1161/9963] d=1189  (146 triples)... score=6/8
  [1162/9963] d=1190  (93 triples)... score=6/8
  [1163/9963] d=1191  (247 triples)... score=6/8
  [1164/9963] d=1192  (18 triples)... score=6/8
  [1165/9963] d=1193  (148 triples)... score=6/8
  [1166/9963] d=1194  (125 triples)... score=6/8
  [1167/9963] d=1195  (150 triples)... score=6/8
  [1168/9963] d=1196  (40 triples)... score=6/8
  [1169/9963] d=1197  (398 triples)... score=6/8
  [1170/9963] d=1198  (75 triples)... score=6/8
  [1171/9963] d=1199  (176 triples)... score=6/8
  [1172/9963] d=1200  (14 triples)... score=5/8
  [1173/9963] d=1201  (149 triples)... score=6/8
  [1174/9963] d=1202  (74 triples)... score=6/8
  [1175/9963] d=1203  (248 triples)... score=6/8
  [1176/9963] d=1204  (50 triples)... score=6/8
  [1177/9963] d=1205  (148 triples)... score=6/8
  [1178/9963] d=1206  (143 triples)... score=6/8
  [1179/9963] d=1207  (154 triples)... score=6/8
  [1180/9963] d=1208  (19 triples)... score=6/8
  [1181/9963] d=1209  (267 triples)... score=6/8
  [1182/9963] d=1210  (89 triples)... score=6/8
  [1183/9963] d=1211  (194 triples)... score=6/8
  [1184/9963] d=1212  (62 triples)... score=6/8
  [1185/9963] d=1213  (151 triples)... score=6/8
  [1186/9963] d=1214  (76 triples)... score=6/8
  [1187/9963] d=1215  (300 triples)... score=6/8
  [1188/9963] d=1216  (2 triples)... score=2/8
  [1189/9963] d=1217  (151 triples)... score=6/8
  [1190/9963] d=1218  (162 triples)... score=6/8
  [1191/9963] d=1219  (165 triples)... score=6/8
  [1192/9963] d=1220  (36 triples)... score=6/8
  [1193/9963] d=1221  (298 triples)... score=6/8
  [1194/9963] d=1222  (79 triples)... score=6/8
  [1195/9963] d=1223  (153 triples)... score=6/8
  [1196/9963] d=1224  (32 triples)... score=6/8
  [1197/9963] d=1225  (202 triples)... score=6/8
  [1198/9963] d=1226  (76 triples)... score=6/8
  [1199/9963] d=1227  (253 triples)... score=6/8
  [1200/9963] d=1228  (38 triples)... score=6/8
  [1201/9963] d=1229  (153 triples)... score=6/8
  [1202/9963] d=1230  (124 triples)... score=6/8
  [1203/9963] d=1231  (154 triples)... score=6/8
  [1204/9963] d=1232  (14 triples)... score=4/8
  [1205/9963] d=1233  (287 triples)... score=6/8
  [1206/9963] d=1234  (76 triples)... score=6/8
  [1207/9963] d=1235  (168 triples)... score=6/8
  [1208/9963] d=1236  (65 triples)... score=6/8
  [1209/9963] d=1237  (154 triples)... score=6/8
  [1210/9963] d=1238  (77 triples)... score=6/8
  [1211/9963] d=1239  (341 triples)... score=6/8
  [1212/9963] d=1240  (20 triples)... score=6/8
  [1213/9963] d=1241  (151 triples)... score=6/8
  [1214/9963] d=1242  (164 triples)... score=6/8
  [1215/9963] d=1243  (181 triples)... score=6/8
  [1216/9963] d=1244  (39 triples)... score=6/8
  [1217/9963] d=1245  (263 triples)... score=6/8
  [1218/9963] d=1246  (99 triples)... score=6/8
  [1219/9963] d=1247  (162 triples)... score=6/8
  [1220/9963] d=1248  (7 triples)... score=4/8
  [1221/9963] d=1249  (155 triples)... score=6/8
  [1222/9963] d=1250  (76 triples)... score=6/8
  [1223/9963] d=1251  (296 triples)... score=6/8
  [1224/9963] d=1252  (38 triples)... score=6/8
  [1225/9963] d=1253  (203 triples)... score=6/8
  [1226/9963] d=1254  (164 triples)... score=6/8
  [1227/9963] d=1255  (157 triples)... score=6/8
  [1228/9963] d=1256  (19 triples)... score=5/8
  [1229/9963] d=1257  (261 triples)... score=6/8
  [1230/9963] d=1258  (76 triples)... score=6/8
  [1231/9963] d=1259  (157 triples)... score=6/8
  [1232/9963] d=1260  (94 triples)... score=6/8
  [1233/9963] d=1261  (155 triples)... score=6/8
  [1234/9963] d=1262  (79 triples)... score=6/8
  [1235/9963] d=1263  (262 triples)... score=6/8
  [1236/9963] d=1264  (10 triples)... score=6/8
  [1237/9963] d=1265  (202 triples)... score=6/8
  [1238/9963] d=1266  (131 triples)... score=6/8
  [1239/9963] d=1267  (203 triples)... score=6/8
  [1240/9963] d=1268  (39 triples)... score=6/8
  [1241/9963] d=1269  (323 triples)... score=6/8
  [1242/9963] d=1270  (80 triples)... score=6/8
  [1243/9963] d=1271  (168 triples)... score=6/8
  [1244/9963] d=1272  (32 triples)... score=6/8
  [1245/9963] d=1273  (179 triples)... score=6/8
  [1246/9963] d=1274  (105 triples)... score=6/8
  [1247/9963] d=1275  (260 triples)... score=6/8
  [1248/9963] d=1276  (46 triples)... score=6/8
  [1249/9963] d=1277  (159 triples)... score=6/8
  [1250/9963] d=1278  (154 triples)... score=6/8
  [1251/9963] d=1279  (160 triples)... score=6/8
  [1252/9963] d=1281  (342 triples)... score=6/8
  [1253/9963] d=1282  (79 triples)... score=6/8
  [1254/9963] d=1283  (160 triples)... score=6/8
  [1255/9963] d=1284  (66 triples)... score=6/8
  [1256/9963] d=1285  (158 triples)... score=6/8
  [1257/9963] d=1286  (80 triples)... score=6/8
  [1258/9963] d=1287  (355 triples)... score=6/8
  [1259/9963] d=1288  (28 triples)... score=6/8
  [1260/9963] d=1289  (160 triples)... score=6/8
  [1261/9963] d=1290  (138 triples)... score=6/8
  [1262/9963] d=1291  (161 triples)... score=6/8
  [1263/9963] d=1292  (42 triples)... score=6/8
  [1264/9963] d=1293  (270 triples)... score=6/8
  [1265/9963] d=1294  (81 triples)... score=6/8
  [1266/9963] d=1295  (206 triples)... score=6/8
  [1267/9963] d=1296  (18 triples)... score=6/8
  [1268/9963] d=1297  (161 triples)... score=6/8
  [1269/9963] d=1298  (97 triples)... score=6/8
  [1270/9963] d=1299  (268 triples)... score=6/8
  [1271/9963] d=1300  (37 triples)... score=6/8
  [1272/9963] d=1301  (162 triples)... score=6/8
  [1273/9963] d=1302  (185 triples)... score=6/8
  [1274/9963] d=1303  (163 triples)... score=6/8
  [1275/9963] d=1304  (20 triples)... score=6/8
  [1276/9963] d=1305  (305 triples)... score=6/8
  [1277/9963] d=1306  (81 triples)... score=6/8
  [1278/9963] d=1307  (163 triples)... score=6/8
  [1279/9963] d=1308  (67 triples)... score=6/8
  [1280/9963] d=1309  (246 triples)... score=6/8
  [1281/9963] d=1310  (82 triples)... score=6/8
  [1282/9963] d=1311  (326 triples)... score=6/8
  [1283/9963] d=1312  (4 triples)... score=4/8
  [1284/9963] d=1313  (162 triples)... score=6/8
  [1285/9963] d=1314  (151 triples)... score=6/8
  [1286/9963] d=1315  (165 triples)... score=6/8
  [1287/9963] d=1316  (55 triples)... score=6/8
  [1288/9963] d=1317  (275 triples)... score=6/8
  [1289/9963] d=1318  (82 triples)... score=6/8
  [1290/9963] d=1319  (165 triples)... score=6/8
  [1291/9963] d=1320  (38 triples)... score=6/8
  [1292/9963] d=1321  (164 triples)... score=6/8
  [1293/9963] d=1322  (82 triples)... score=6/8
  [1294/9963] d=1323  (429 triples)... score=7/8
  [1295/9963] d=1324  (41 triples)... score=6/8
  [1296/9963] d=1325  (162 triples)... score=6/8
  [1297/9963] d=1326  (134 triples)... score=6/8
  [1298/9963] d=1327  (166 triples)... score=6/8
  [1299/9963] d=1328  (10 triples)... score=4/8
  [1300/9963] d=1329  (276 triples)... score=6/8
  [1301/9963] d=1330  (117 triples)... score=6/8
  [1302/9963] d=1331  (198 triples)... score=6/8
  [1303/9963] d=1332  (77 triples)... score=6/8
  [1304/9963] d=1333  (185 triples)... score=6/8
  [1305/9963] d=1334  (90 triples)... score=6/8
  [1306/9963] d=1335  (274 triples)... score=6/8
  [1307/9963] d=1336  (21 triples)... score=6/8
  [1308/9963] d=1337  (217 triples)... score=6/8
  [1309/9963] d=1338  (140 triples)... score=6/8
  [1310/9963] d=1339  (170 triples)... score=6/8
  [1311/9963] d=1340  (42 triples)... score=6/8
  [1312/9963] d=1341  (315 triples)... score=6/8
  [1313/9963] d=1342  (98 triples)... score=6/8
  [1314/9963] d=1343  (171 triples)... score=6/8
  [1315/9963] d=1344  (5 triples)... score=4/8
  [1316/9963] d=1345  (166 triples)... score=6/8
  [1317/9963] d=1346  (83 triples)... score=6/8
  [1318/9963] d=1347  (278 triples)... score=6/8
  [1319/9963] d=1348  (41 triples)... score=6/8
  [1320/9963] d=1349  (191 triples)... score=6/8
  [1321/9963] d=1350  (163 triples)... score=6/8
  [1322/9963] d=1351  (216 triples)... score=6/8
  [1323/9963] d=1352  (20 triples)... score=6/8
  [1324/9963] d=1353  (326 triples)... score=6/8
  [1325/9963] d=1354  (84 triples)... score=6/8
  [1326/9963] d=1355  (170 triples)... score=6/8
  [1327/9963] d=1356  (68 triples)... score=6/8
  [1328/9963] d=1357  (190 triples)... score=6/8
  [1329/9963] d=1358  (108 triples)... score=6/8
  [1330/9963] d=1359  (324 triples)... score=6/8
  [1331/9963] d=1360  (8 triples)... score=4/8
  [1332/9963] d=1361  (169 triples)... score=6/8
  [1333/9963] d=1362  (141 triples)... score=6/8
  [1334/9963] d=1363  (177 triples)... score=6/8
  [1335/9963] d=1364  (53 triples)... score=6/8
  [1336/9963] d=1365  (363 triples)... score=6/8
  [1337/9963] d=1366  (85 triples)... score=6/8
  [1338/9963] d=1367  (171 triples)... score=6/8
  [1339/9963] d=1368  (41 triples)... score=6/8
  [1340/9963] d=1369  (170 triples)... score=6/8
  [1341/9963] d=1370  (83 triples)... score=6/8
  [1342/9963] d=1371  (283 triples)... score=6/8
  [1343/9963] d=1372  (57 triples)... score=6/8
  [1344/9963] d=1373  (171 triples)... score=6/8
  [1345/9963] d=1374  (142 triples)... score=6/8
  [1346/9963] d=1375  (201 triples)... score=6/8
  [1347/9963] d=1376  (5 triples)... score=4/8
  [1348/9963] d=1377  (335 triples)... score=6/8
  [1349/9963] d=1378  (84 triples)... score=6/8
  [1350/9963] d=1379  (221 triples)... score=6/8
  [1351/9963] d=1380  (77 triples)... score=6/8
  [1352/9963] d=1381  (172 triples)... score=6/8
  [1353/9963] d=1382  (86 triples)... score=6/8
  [1354/9963] d=1383  (287 triples)... score=6/8
  [1355/9963] d=1384  (21 triples)... score=6/8
  [1356/9963] d=1385  (171 triples)... score=6/8
  [1357/9963] d=1386  (245 triples)... score=6/8
  [1358/9963] d=1387  (189 triples)... score=6/8
  [1359/9963] d=1388  (43 triples)... score=6/8
  [1360/9963] d=1389  (290 triples)... score=6/8
  [1361/9963] d=1390  (87 triples)... score=6/8
  [1362/9963] d=1391  (176 triples)... score=6/8
  [1363/9963] d=1392  (17 triples)... score=5/8
  [1364/9963] d=1393  (226 triples)... score=6/8
  [1365/9963] d=1394  (83 triples)... score=6/8
  [1366/9963] d=1395  (349 triples)... score=6/8
  [1367/9963] d=1396  (43 triples)... score=6/8
  [1368/9963] d=1397  (209 triples)... score=6/8
  [1369/9963] d=1398  (143 triples)... score=6/8
  [1370/9963] d=1399  (175 triples)... score=6/8
  [1371/9963] d=1400  (27 triples)... score=6/8
  [1372/9963] d=1401  (291 triples)... score=6/8
  [1373/9963] d=1402  (87 triples)... score=6/8
  [1374/9963] d=1403  (190 triples)... score=6/8
  [1375/9963] d=1404  (84 triples)... score=6/8
  [1376/9963] d=1405  (173 triples)... score=6/8
  [1377/9963] d=1406  (96 triples)... score=6/8
  [1378/9963] d=1407  (386 triples)... score=6/8
  [1379/9963] d=1408  (1 triples)... score=1/8
  [1380/9963] d=1409  (175 triples)... score=6/8
  [1381/9963] d=1410  (152 triples)... score=6/8
  [1382/9963] d=1411  (178 triples)... score=6/8
  [1383/9963] d=1412  (43 triples)... score=6/8
  [1384/9963] d=1413  (332 triples)... score=6/8
  [1385/9963] d=1414  (113 triples)... score=6/8
  [1386/9963] d=1415  (177 triples)... score=6/8
  [1387/9963] d=1416  (36 triples)... score=6/8
  [1388/9963] d=1417  (175 triples)... score=6/8
  [1389/9963] d=1418  (88 triples)... score=6/8
  [1390/9963] d=1419  (359 triples)... score=6/8
  [1391/9963] d=1420  (45 triples)... score=6/8
  [1392/9963] d=1421  (235 triples)... score=6/8
  [1393/9963] d=1422  (171 triples)... score=6/8
  [1394/9963] d=1423  (178 triples)... score=6/8
  [1395/9963] d=1424  (10 triples)... score=4/8
  [1396/9963] d=1425  (325 triples)... score=6/8
  [1397/9963] d=1426  (103 triples)... score=6/8
  [1398/9963] d=1427  (178 triples)... score=6/8
  [1399/9963] d=1428  (93 triples)... score=6/8
  [1400/9963] d=1429  (178 triples)... score=6/8
  [1401/9963] d=1430  (103 triples)... score=6/8
  [1402/9963] d=1431  (349 triples)... score=6/8
  [1403/9963] d=1432  (22 triples)... score=6/8
  [1404/9963] d=1433  (178 triples)... score=6/8
  [1405/9963] d=1434  (150 triples)... score=6/8
  [1406/9963] d=1435  (228 triples)... score=6/8
  [1407/9963] d=1436  (45 triples)... score=6/8
  [1408/9963] d=1437  (300 triples)... score=6/8
  [1409/9963] d=1438  (90 triples)... score=6/8
  [1410/9963] d=1439  (180 triples)... score=6/8
  [1411/9963] d=1440  (9 triples)... score=4/8
  [1412/9963] d=1441  (214 triples)... score=6/8
  [1413/9963] d=1442  (118 triples)... score=6/8
  [1414/9963] d=1443  (298 triples)... score=6/8
  [1415/9963] d=1444  (49 triples)... score=6/8
  [1416/9963] d=1445  (176 triples)... score=6/8
  [1417/9963] d=1446  (148 triples)... score=6/8
  [1418/9963] d=1447  (181 triples)... score=6/8
  [1419/9963] d=1448  (22 triples)... score=6/8
  [1420/9963] d=1449  (477 triples)... score=6/8
  [1421/9963] d=1450  (87 triples)... score=6/8
  [1422/9963] d=1451  (181 triples)... score=6/8
  [1423/9963] d=1452  (87 triples)... score=6/8
  [1424/9963] d=1453  (181 triples)... score=6/8
  [1425/9963] d=1454  (91 triples)... score=6/8
  [1426/9963] d=1455  (299 triples)... score=6/8
  [1427/9963] d=1456  (14 triples)... score=6/8
  [1428/9963] d=1457  (202 triples)... score=6/8
  [1429/9963] d=1458  (179 triples)... score=6/8
  [1430/9963] d=1459  (182 triples)... score=6/8
  [1431/9963] d=1460  (43 triples)... score=6/8
  [1432/9963] d=1461  (305 triples)... score=6/8
  [1433/9963] d=1462  (93 triples)... score=6/8
  [1434/9963] d=1463  (305 triples)... score=6/8
  [1435/9963] d=1464  (37 triples)... score=6/8
  [1436/9963] d=1465  (181 triples)... score=6/8
  [1437/9963] d=1466  (91 triples)... score=6/8
  [1438/9963] d=1467  (347 triples)... score=6/8
  [1439/9963] d=1468  (46 triples)... score=6/8
  [1440/9963] d=1469  (181 triples)... score=6/8
  [1441/9963] d=1470  (202 triples)... score=7/8
  [1442/9963] d=1471  (184 triples)... score=6/8
  [1443/9963] d=1472  (3 triples)... score=3/8
  [1444/9963] d=1473  (306 triples)... score=6/8
  [1445/9963] d=1474  (110 triples)... score=6/8
  [1446/9963] d=1475  (189 triples)... score=6/8
  [1447/9963] d=1476  (83 triples)... score=6/8
  [1448/9963] d=1477  (239 triples)... score=6/8
  [1449/9963] d=1478  (92 triples)... score=6/8
  [1450/9963] d=1479  (304 triples)... score=6/8
  [1451/9963] d=1480  (21 triples)... score=6/8
  [1452/9963] d=1481  (184 triples)... score=6/8
  [1453/9963] d=1482  (168 triples)... score=6/8
  [1454/9963] d=1483  (185 triples)... score=6/8
  [1455/9963] d=1484  (59 triples)... score=6/8
  [1456/9963] d=1485  (425 triples)... score=6/8
  [1457/9963] d=1486  (93 triples)... score=6/8
  [1458/9963] d=1487  (186 triples)... score=6/8
  [1459/9963] d=1488  (20 triples)... score=6/8
  [1460/9963] d=1489  (185 triples)... score=6/8
  [1461/9963] d=1490  (91 triples)... score=6/8
  [1462/9963] d=1491  (410 triples)... score=6/8
  [1463/9963] d=1492  (46 triples)... score=6/8
  [1464/9963] d=1493  (186 triples)... score=6/8
  [1465/9963] d=1494  (177 triples)... score=6/8
  [1466/9963] d=1495  (201 triples)... score=6/8
  [1467/9963] d=1496  (25 triples)... score=6/8
  [1468/9963] d=1497  (311 triples)... score=6/8
  [1469/9963] d=1498  (122 triples)... score=6/8
  [1470/9963] d=1499  (187 triples)... score=6/8
  [1471/9963] d=1500  (76 triples)... score=6/8
  [1472/9963] d=1501  (212 triples)... score=6/8
  [1473/9963] d=1502  (94 triples)... score=6/8
  [1474/9963] d=1503  (358 triples)... score=6/8
  [1475/9963] d=1504  (6 triples)... score=5/8
  [1476/9963] d=1505  (252 triples)... score=6/8
  [1477/9963] d=1506  (156 triples)... score=6/8
  [1478/9963] d=1507  (220 triples)... score=6/8
  [1479/9963] d=1508  (45 triples)... score=6/8
  [1480/9963] d=1509  (315 triples)... score=6/8
  [1481/9963] d=1510  (95 triples)... score=6/8
  [1482/9963] d=1511  (189 triples)... score=6/8
  [1483/9963] d=1512  (58 triples)... score=6/8
  [1484/9963] d=1513  (185 triples)... score=6/8
  [1485/9963] d=1514  (94 triples)... score=6/8
  [1486/9963] d=1515  (313 triples)... score=6/8
  [1487/9963] d=1516  (47 triples)... score=6/8
  [1488/9963] d=1517  (187 triples)... score=6/8
  [1489/9963] d=1518  (201 triples)... score=6/8
  [1490/9963] d=1519  (268 triples)... score=6/8
  [1491/9963] d=1520  (12 triples)... score=6/8
  [1492/9963] d=1521  (357 triples)... score=7/8
  [1493/9963] d=1522  (94 triples)... score=6/8
  [1494/9963] d=1523  (190 triples)... score=6/8
  [1495/9963] d=1524  (80 triples)... score=6/8
  [1496/9963] d=1525  (187 triples)... score=6/8
  [1497/9963] d=1526  (122 triples)... score=6/8
  [1498/9963] d=1527  (317 triples)... score=6/8
  [1499/9963] d=1528  (24 triples)... score=6/8
  [1500/9963] d=1529  (227 triples)... score=6/8
  [1501/9963] d=1530  (175 triples)... score=6/8
  [1502/9963] d=1531  (191 triples)... score=6/8
  [1503/9963] d=1532  (48 triples)... score=6/8
  [1504/9963] d=1533  (408 triples)... score=6/8
  [1505/9963] d=1534  (98 triples)... score=6/8
  [1506/9963] d=1535  (192 triples)... score=6/8
  [1507/9963] d=1537  (190 triples)... score=6/8
  [1508/9963] d=1538  (95 triples)... score=6/8
  [1509/9963] d=1539  (416 triples)... score=6/8
  [1510/9963] d=1540  (72 triples)... score=6/8
  [1511/9963] d=1541  (215 triples)... score=6/8
  [1512/9963] d=1542  (158 triples)... score=6/8
  [1513/9963] d=1543  (193 triples)... score=6/8
